taxonomy_type,raw_snapshot,raw_name,canonical_name,canonical_targets,mapping_strategy,mapping_confidence,needs_review,auto_decision,decision_reason,row_count,source_count,sources
family,2025-02,Sports Teams: Inter Milan,Sports Teams: Inter Milan,Sports Teams: Inter Milan,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Juventus,Sports Teams: Juventus,Sports Teams: Juventus,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Liverpool Football Club,Sports Teams: Liverpool Football Club,Sports Teams: Liverpool Football Club,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Major League Baseball (MLB),Sports Teams: Major League Baseball (MLB),Sports Teams: Major League Baseball (MLB),canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,6,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Manchester City,Sports Teams: Manchester City,Sports Teams: Manchester City,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Manchester United Football Club,Sports Teams: Manchester United Football Club,Sports Teams: Manchester United Football Club,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Napoli,Sports Teams: Napoli,Sports Teams: Napoli,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: National Basketball Association (NBA),Sports Teams: National Basketball Association (NBA),Sports Teams: National Basketball Association (NBA),canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: National Football League (NFL),Sports Teams: National Football League (NFL),Sports Teams: National Football League (NFL),canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,12,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: National Hockey League (NHL),Sports Teams: National Hockey League (NHL),Sports Teams: National Hockey League (NHL),canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,5,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: New England Patriots,Sports Teams: New England Patriots,Sports Teams: New England Patriots,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: New York Mets (Metropolitans),Sports Teams: New York Mets (Metropolitans),Sports Teams: New York Mets (Metropolitans),canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: New York Yankees,Sports Teams: New York Yankees,Sports Teams: New York Yankees,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Oakland Raiders,Sports Teams: Oakland Raiders,Sports Teams: Oakland Raiders,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Olympique Lyonnais,Sports Teams: Olympique Lyonnais,Sports Teams: Olympique Lyonnais,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Olympique de Marseille,Sports Teams: Olympique de Marseille,Sports Teams: Olympique de Marseille,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Paris Saint Germain,Sports Teams: Paris Saint Germain,Sports Teams: Paris Saint Germain,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Rangers F.C.,Sports Teams: Rangers F.C.,Sports Teams: Rangers F.C.,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Real Madrid,Sports Teams: Real Madrid,Sports Teams: Real Madrid,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Real Sociedad,Sports Teams: Real Sociedad,Sports Teams: Real Sociedad,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Roma,Sports Teams: Roma,Sports Teams: Roma,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Rot-Weiss Essen,Sports Teams: Rot-Weiss Essen,Sports Teams: Rot-Weiss Essen,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: SC Freiburg,Sports Teams: SC Freiburg,Sports Teams: SC Freiburg,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Schalke 04,Sports Teams: Schalke 04,Sports Teams: Schalke 04,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Seattle Seahawks,Sports Teams: Seattle Seahawks,Sports Teams: Seattle Seahawks,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Sevilla FC,Sports Teams: Sevilla FC,Sports Teams: Sevilla FC,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: UEFA Champion's League,Sports Teams: UEFA Champion's League,Sports Teams: UEFA Champion's League,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: UEFA European Championship (Euro),Sports Teams: UEFA European Championship (Euro),Sports Teams: UEFA European Championship (Euro),canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: VfL Wolfsburg,Sports Teams: VfL Wolfsburg,Sports Teams: VfL Wolfsburg,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports Teams: Werder Bremen,Sports Teams: Werder Bremen,Sports Teams: Werder Bremen,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Aerial Racing,Sports: Aerial Racing,Sports: Aerial Racing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,8,1,bgg-reviews-jvanelteren
family,2025-02,Sports: American Football / Gridiron,Sports: American Football / Gridiron,Sports: American Football / Gridiron,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,69,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Athletics / Track and Field,Sports: Athletics / Track and Field,Sports: Athletics / Track and Field,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Auto Racing,Sports: Auto Racing,Sports: Auto Racing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,110,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Baseball,Sports: Baseball,Sports: Baseball,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,46,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Basketball,Sports: Basketball,Sports: Basketball,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,22,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Biathlon,Sports: Biathlon,Sports: Biathlon,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Bicycling / Cycling,Sports: Bicycling / Cycling,Sports: Bicycling / Cycling,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,26,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Billiards / Snooker / Pool,Sports: Billiards / Snooker / Pool,Sports: Billiards / Snooker / Pool,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,5,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Bowling,Sports: Bowling,Sports: Bowling,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,12,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Boxing,Sports: Boxing,Sports: Boxing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,13,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Chariot Racing,Sports: Chariot Racing,Sports: Chariot Racing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,10,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Combat Sports / Martial Arts,Sports: Combat Sports / Martial Arts,Sports: Combat Sports / Martial Arts,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,28,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Cricket,Sports: Cricket,Sports: Cricket,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,9,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Curling,Sports: Curling,Sports: Curling,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,5,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Dog Sledding,Sports: Dog Sledding,Sports: Dog Sledding,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,5,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Equestrian,Sports: Equestrian,Sports: Equestrian,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Fencing,Sports: Fencing,Sports: Fencing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Football / Soccer,Sports: Football / Soccer,Sports: Football / Soccer,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,107,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Formula 1,Sports: Formula 1,Sports: Formula 1,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,14,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Giro d'Italia,Sports: Giro d'Italia,Sports: Giro d'Italia,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Golf,Sports: Golf,Sports: Golf,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,45,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Greyhound Racing,Sports: Greyhound Racing,Sports: Greyhound Racing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Horse Racing,Sports: Horse Racing,Sports: Horse Racing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,51,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Hunting,Sports: Hunting,Sports: Hunting,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,18,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Ice Hockey,Sports: Ice Hockey,Sports: Ice Hockey,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,27,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Motorcycle Racing,Sports: Motorcycle Racing,Sports: Motorcycle Racing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Mountain Climbing,Sports: Mountain Climbing,Sports: Mountain Climbing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,27,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Olympics,Sports: Olympics,Sports: Olympics,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,7,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Paintball,Sports: Paintball,Sports: Paintball,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Roller Derby,Sports: Roller Derby,Sports: Roller Derby,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Rugby,Sports: Rugby,Sports: Rugby,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,5,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Sailing,Sports: Sailing,Sports: Sailing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,12,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Skateboarding,Sports: Skateboarding,Sports: Skateboarding,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Skiing,Sports: Skiing,Sports: Skiing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,6,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Surfing,Sports: Surfing,Sports: Surfing,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,6,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Tennis,Sports: Tennis,Sports: Tennis,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,12,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Tour de France,Sports: Tour de France,Sports: Tour de France,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Volleyball,Sports: Volleyball,Sports: Volleyball,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Winter Sports,Sports: Winter Sports,Sports: Winter Sports,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,15,1,bgg-reviews-jvanelteren
family,2025-02,Sports: Wrestling,Sports: Wrestling,Sports: Wrestling,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,26,1,bgg-reviews-jvanelteren
family,2025-02,States: Alaska,States: Alaska,States: Alaska,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,8,1,bgg-reviews-jvanelteren
family,2025-02,States: Arizona,States: Arizona,States: Arizona,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2025-02,States: Arkansas,States: Arkansas,States: Arkansas,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2025-02,States: California,States: California,States: California,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,17,1,bgg-reviews-jvanelteren
family,2025-02,States: Colorado,States: Colorado,States: Colorado,canonical_reference_exact,exact,false,keep,Exact label in preferred reference vocabulary.,8,1,bgg-reviews-jvanelteren
